cell_specimen_id,splithalf_r
688140684,0.8589113338907727
688141605,-0.0649590592440624
688141904,0.02032194553504866
688141861,0.22316972335035012
688142032,0.5060177512190414
688142039,0.7178944006224163
688143021,0.6568247088029706
688141795,0.9428128245469766
688143096,0.6838932868313432
688143653,0.5593660028215877
688142552,0.8638231055174016
688141264,0.2819280559605612
688142510,0.839485188304117
688141802,0.8790873136471808
688141250,0.9072447462305838
688141387,0.4143753397673226
688141271,0.25301970903919474
688140881,0.6111944222820229
688141292,0.9736058480910016
688143390,0.6864896800532067
688142524,0.8511698431704601
688143283,0.6604120594289309
688143404,0.2354959446988068
688143376,0.9530340019623915
688141306,0.7596931497651417
688143070,0.9162194884100164
688143049,0.6590208312195907
688141732,0.4487591678995746
688143028,0.923803020789025
688142357,0.6270845154362058
688143186,0.5206993255383936
688143585,0.7976187969421424
688143516,0.8178627637929745
688143621,0.672228252068402
688140996,0.419270078552869
688143509,0.7106485461528439
688143383,0.5524232517488668
688143397,0.3920751413564527
688141711,-0.014150793978882978
688141746,0.41213047922485013
688143758,0.648110881655643
688141145,-0.0290687933031998
688142084,0.6077860124757948
688141110,0.8729692273945113
688143765,0.6777904449906351
688141076,0.39795564308347603
688141083,0.4393447478161602
688141138,0.7478372492382103
688142694,0.46213888228648864
688142799,0.7380834719196083
688141584,0.24615221516022615
688141159,0.43227282120009236
688143716,0.5035401060295736
688143355,0.7356356774733809
688143090,0.9751832264598466
688141718,0.3056174799788958
688143056,0.957001603885
688143063,0.7645834905085725
688143234,0.6170231737673554
688141349,0.718528775267816
688143369,0.8027569862564118
688142477,0.8822640344467765
688141563,0.8065789169953631
688141528,0.9752028593910441
688140895,0.6557570705286375
688141816,-0.0546828702351724
688141774,0.6766847398801943
688141556,0.8995379526045211
688141408,0.2828418085676479
688141788,0.9525109731704566
688141394,0.17763278766388285
688143042,0.489454570551962
688141704,0.5767704691793838
688142125,0.8883712209520976
688141946,0.7091000237249702
688142787,0.8457902263141921
688141760,0.09580651781428759
688143014,0.9350320285728984
688141939,0.33058546920740567
688142104,0.4217117020962268
688141739,0.8711048350322688
688141753,0.9598163135899895
688142263,0.787216853934626
688142671,0.6820902364875903
688142651,0.5873682841903358
688142644,0.8883554235786731
688142249,0.9740042479004178
688140777,0.8121510683673718
688143306,0.40655521444811754
688142637,0.4802662370071042
688141436,0.31373970073240876
688141429,0.8489670136321004
688143241,0.7821472956341567
688142306,0.654781720088241
688142299,0.9138623107933662
688142322,0.43370631035045526
688142496,0.47866270858320326
688142708,0.8386304916285762
688142736,0.2538292408599376
688141038,0.9522215730288083
688143255,0.1846838784592449
688143523,-0.09726744913694134
688141059,0.8447604992995378
688143537,0.729358099646955
688141173,0.636098567629906
688143603,0.0004719433886035229
688143108,0.6423673314022951
688143779,0.9441253044251949
688143151,0.7768651600916983
688143348,0.36658690600515575
688143709,0.7795775356461752
688140940,0.12223037768215683
688143744,0.8992246339999955
688143723,0.44746835843697497
688140825,0.5072439439957692
688143751,0.8225357355420015
688143737,0.9415143251687463
688140770,0.8984299704946505
688142233,0.5249553027881972
688140818,0.7128961717760961
688140796,0.21773512744949305
688140804,0.678978337222525
688142630,0.714086448206895
688143165,0.26247394903553034
688143660,0.89362284597141
688143646,0.9028494251142922
688142566,0.7055934821326805
688143214,0.703201865390964
688142545,0.0035699399328795096
688142559,0.7907900730009684
688141500,0.8418688479421693
688141243,0.46100977241154767
688141521,0.6368228068353066
688141514,0.9353192369026436
688141542,0.9208746328746287
688141443,0.9579230797772417
688141911,0.8646774227606625
688142452,0.678297466881536
688141925,0.7127525617614622
688142118,0.8653804947994971
688142139,0.5643556118541151
688142162,0.9142169788328407
688143120,0.7161276932088974
688142329,0.6080085365303919
688142277,0.25675029478827616
688142256,0.4876938279628331
688142350,0.47082352067547534
688142683,0.46120203118973174
688142659,0.4110303873592762
688143418,0.6848614417585054
688141045,0.19748448896487486
688140746,0.7348122545550576
688141285,0.7004368939792642
688140853,0.8683827217369511
688143425,0.9264905256826708
688143432,0.9154319583576325
688141024,0.7943222575774753
688143565,0.8159367029777165
688141201,0.4423490757712763
688141194,0.8192601131751205
688143572,-0.1742864001867969
688141697,0.4901230915828336
688141355,0.7489461922692499
688143077,0.9163743489039234
584574658,-0.0018101010083249156
584574642,0.010949578678130593
584574649,0.5821748116687409
584574628,-0.1429803945168417
584574635,0.900158261965769
584574743,0.6082089537557726
584574725,-0.04656823555744731
584574461,-0.16287561172436643
584574468,-0.009569346908760792
584574324,0.24649931404618378
584574834,0.004017101567008836
584573854,-0.08563447445723908
584573863,0.8900328552154454
584573780,0.13187366196218608
584573788,0.8843979740702315
584574761,0.4687579595160101
584574905,0.14197060343494625
584575168,0.053954336824569446
584574749,-0.07169302686805182
584573900,0.1968313715041906
584574846,0.9023868911364236
584574452,0.03126140145452089
584574840,0.9753623744678533
584574490,0.340061345396727
584574497,0.23003909405314524
584574475,0.0972503095300016
584574482,0.010889220197445149
584574428,0.12713649897816276
584574815,0.11474689490381991
584574061,0.31086020016203725
584574028,0.43294312420592135
584574873,0.7116739438456442
584574044,0.2511882121975141
584574614,0.5842162260658714
584574276,0.1686559791715924
584574289,0.31219137753761184
584574737,0.2657338577486658
584574867,0.8830359510046405
584574544,0.38156558466790413
584574719,-0.0008648515357100154
584574563,0.030792129988501036
584574569,0.07482046063163811
584575077,0.2708584530688892
584575152,0.7001891177641535
584575159,0.7687096915033653
584575138,0.20889764434854008
584575145,0.09468029179561788
584574755,0.6210108579387851
584575131,0.12672592432082688
584574529,0.037736896414291114
584574535,0.2666135767912103
584574283,0.8043323913409239
584574900,0.8803656545849248
584575211,0.5764259832558534
584575026,0.3404756877395393
584575040,-0.03898907899114262
584575014,0.936134412870115
584574809,0.07204763969944171
584574420,0.9464187923270856
584575047,-0.001519099912321074
589430603,0.24125342923239224
584575033,0.2687620178058386
584574821,-0.06266017498464586
584574792,-0.12018601227852022
584574516,0.037839099346733025
584574522,0.08947716510031226
584574330,0.04553187431297661
584573953,0.11716622079610359
584573946,0.029740084898672338
584575103,0.15105680804218755
584574705,0.916743426837262
584573967,0.30060507201862346
584574053,0.03082416836379489
584574097,0.06058827129224045
584574108,0.1728320288388
584574078,-0.11882174634386879
584574088,0.9748903809054059
589430387,0.1422378998524455
584574993,0.2869661327565155
584574860,0.010483635406026974
584574036,0.513316935770336
584573996,0.45147797475119256
584574368,0.09852222979963965
584575323,0.8509465459040861
584574068,-0.08704330751228673
584574009,0.37934266429059865
584574510,0.083173106954603
584575307,0.9322451298491048
584574362,-0.08738184243491041
584574344,0.20733869992157972
584573797,0.08157664799433921
584574337,0.10166472570940092
584573905,-0.1305048238089216
584573772,0.2569264095677975
584573757,0.1158263351942188
584573821,0.4098091028610433
584573814,0.8229902415949839
584574356,0.2884001743450064
584574350,0.5214770449786658
584573931,0.06466802558907007
584573936,-0.12376453345000181
589431066,0.32604723368399574
584573889,0.6867319974884318
584574311,0.032621044445111276
584574712,0.8670006501232909
584575313,0.2399352150157409
584575292,0.05054411072547153
584574269,0.353110501763731
584574944,0.10650117662305517
662921642,0.10957906066615922
662922493,0.3021152165333519
662922323,0.2065790173821971
662922274,0.07781676275171552
662922292,0.35998201861515866
662922015,0.605613133580082
662922204,-0.1379008500740901
662921984,0.647326369124602
662922022,0.6605242012300384
662921993,0.3197428714697263
662922198,0.04543373779712779
662921936,0.17398866116852052
662921945,0.1310824090382793
662921818,0.9160825775104153
662922442,0.1216200532399693
662922533,0.06658514004750592
662921736,0.7561751942299385
662922184,0.9765550374866216
662921692,0.4267838315506345
662921729,0.4226188252751928
662922075,0.9585160330175674
662922414,0.5558958774036042
662922305,0.7478235729477902
662922060,0.2726473267532468
662921762,0.2531550182520565
662922267,0.6849122407450047
662922260,0.9188576338665817
662921769,0.2821484156375296
662922066,0.16989226997496437
662921755,-0.13375908965761987
662922048,0.06527368539512375
662921649,0.8345554091218707
662922298,0.015112131183102541
662921635,0.7286340407233586
662921621,0.16099913251129933
662921874,0.6517752329764724
662921656,0.3160756231811039
662921904,-0.24060018856101753
662921670,-0.16958544004905401
662921663,0.5603603401103012
662921628,0.24992661033313543
662922177,0.6245134518479439
662922001,0.29383624620228593
662921868,0.20981611017135599
662922471,0.7583437745538855
662921917,0.9543328525243683
662921824,0.9340767267197957
662922218,0.19460778437383877
662921843,0.458149543958603
662922164,0.6995584104303612
517478266,0.19106093906682153
517474832,-0.31881297730083685
517475495,0.07151438068305943
517479658,-0.04258437089697467
517480802,-0.12592932612204227
517477089,0.10326739168798488
587734239,0.3308357849624924
587734247,0.9535016491456679
587734255,0.4082502669000722
517474567,0.993101270727585
587734262,0.5422112581258757
517474656,0.7812636980661022
517475045,-0.08615602279889589
517474158,0.14472333202643017
517474750,0.2791095503144149
517474232,0.10372397712786437
517478687,-0.09039811234920007
517474515,0.1055727301653058
517479895,0.3079040146931254
517475020,0.9080765849235671
587734232,0.6214669509859904
587734208,0.6580153122456589
517480871,0.3568614899512346
517474148,0.0399769042369239
517476614,0.17133654744634658
517480851,0.8625882847907846
517481166,0.563603345070142
517474545,0.8256519174331376
587734083,0.7981625700344626
517476280,0.19262031816997066
517481195,0.7168261418034085
517481207,0.1666999906247181
517479862,0.9640405195595428
587733787,0.12265542948725175
517481290,0.0512166987804892
517477901,0.6275459959420384
517476711,0.9520767193921865
517479237,0.34715688459412214
517476751,0.8901330884545277
517475472,0.2471908292264317
517479887,0.7835501578648411
517478136,0.1625164841982025
517475219,0.21708277407035914
517479069,0.16524577251367004
517477060,0.13301722100332675
587734027,0.06510838887642043
517476816,0.3112037675346597
517474520,0.39162002243794447
517474665,0.12945388473024155
517474217,0.09091684663943829
517479130,0.8986472868584174
517478158,-0.004929757000570377
517478118,-0.08968318993269517
587734218,0.20110030650713717
517474946,0.28880105239775605
517481548,0.3358685198790487
517481404,0.08831059120125057
517481561,0.11394852179730652
517479254,0.27378467201908413
517473811,0.24388507257992603
517476637,0.9050791925520035
517474374,0.21911911967870046
517473994,0.692797712932071
517478244,0.7252163636581865
517478217,0.027528006666877047
587734061,-0.008152643927634736
587734066,0.9597376725262455
517478195,0.8227977219191763
517478176,0.16462696165869137
587733422,0.7773407447440458
517481273,0.2439418916177379
517476690,0.1545706504184322
517479323,0.894581815952055
517479345,0.08556574933164096
517476732,0.22662420388241958
517481230,0.10813419804712515
517481555,0.5311294191850995
517481574,0.8120267552486317
517478293,0.2799929767585367
517473943,0.18658409280978205
587734022,0.23909330069848891
587734013,0.06151121049061875
517479223,0.2975982979997258
517474408,0.9227953079778168
587733576,0.0771614586651487
517474532,0.6018833950189832
517481251,0.6451219598895281
517481246,0.7098375351988894
517474524,0.720524920910753
517481311,0.5736506201108221
517481387,0.17371232493156602
517474207,0.2892989898683781
517474872,0.6638267819237949
517481111,0.5008265898975075
517474540,0.26118660722039705
517479366,0.8578633849373399
517474252,0.4604525549558378
517475553,0.4830023043170248
517475825,0.23782637540800142
517475526,0.1440816029136042
517475536,-0.05982544821999891
517479019,0.22162774992644155
517475907,-0.049608010036065533
517481157,0.53379920797112
517479162,0.14309967566117263
517475960,0.6209133000696165
517474651,0.23320160205951712
517478723,0.9241639793547308
517475569,0.8715836878097585
517474624,0.4210671149984535
517474642,0.5637489856158708
517475940,0.37847622621379495
517474631,0.5994748041826145
587733769,-0.007118071182985953
587734040,0.8853472639897008
517474814,0.02510588730767035
517475057,-0.017883321246702492
517481128,0.12336736075993629
517474212,0.22810280097327884
587734035,0.8626544646117213
587734269,-0.03953538118261927
517480060,0.9646757218935494
517474970,0.03190298196758663
517474511,0.044720065238338096
587734225,0.26525851027948966
517476900,0.08794942771672488
517478986,0.9175211809250094
517474333,0.08347387170423573
686731792,0.6166452614496543
686731740,0.2623006642935244
686731947,0.33606368416670784
686731822,0.35377359783988926
686731815,0.5454675878689574
686731374,0.595062442548922
686731315,0.4326486180120729
686731836,0.277655913025256
686731806,0.43526691565512415
686731632,0.40804047192744713
686731960,0.1960297750338872
686731645,0.6909312854663974
686731483,0.3692043792745541
686731330,0.20425319069697856
686731781,0.14397690029103008
686731799,0.6208436539920044
686731905,0.27912427706141757
686731575,0.49126497787018564
686731234,0.2686148651811207
587872571,-0.1358401928852376
583731848,-0.005021091275174538
583731822,0.15787826413335412
583731797,0.14835062833620927
583731827,0.3909651984785542
583731884,0.2731867833284128
583731705,0.3737785611931248
583731841,0.14545386700685822
583731682,0.016269108655542524
587872352,0.9411365734238258
583731891,0.3781071187571134
576370271,0.9304194896118193
576370157,-0.0906013207066335
576370246,0.08679163532245415
576370301,0.26298269400187907
576370190,0.3974581924102846
576370210,0.2445086730372569
588377684,-0.06911178725319926
576370215,0.931232408720944
588378045,0.26084131873755717
576370200,0.1506642578784891
576370379,0.1487110937019455
576370286,0.05666751623048664
576370363,0.7768274553800976
576370185,0.18447336544931367
576370195,0.13213031479977894
576370267,0.5593887141633995
588377466,-0.27123011963979105
576370312,0.10679667943688431
575005180,0.9805225160751383
575004861,0.4248608211310727
589214935,0.034624145288075406
575004989,0.010138415795120275
575005338,0.417080926892427
575005342,0.17300640612812457
589215172,0.9631768452335059
575004741,0.4365870595268166
575004778,-0.04346809417883312
575005191,0.07228822813969302
575004437,0.7438785333481204
589215295,0.15538561117825608
575005011,0.1912168045775909
575005008,-0.15878488448709369
575004612,0.9534565745456713
575004602,0.2807326830295769
575005073,0.38886059229978465
575005348,0.09838151197893535
575004590,0.16577775053096097
575005005,0.9702858609099135
575005520,0.5505970996939824
575005530,0.4503573252714586
575005335,0.9770320387158065
575004959,0.9799084082344354
575005505,0.7317094981160354
575005510,0.6261493691610334
589215801,0.8288003114894638
575005632,0.15399901296724042
589214226,0.1872893637498482
589208771,0.008799152973779614
589211610,0.37111184704885536
575005287,0.47685419963854586
589207534,0.19205280428401753
589215087,0.07802863131076072
575004911,0.09990307982324477
575005618,0.18397416408924466
575004373,0.5950026212956103
575005316,0.3428353367758816
575004652,0.24051437363927164
575004551,0.14650044278852842
575005590,0.25501869394280463
575005033,0.4586159913220069
575004893,0.240893174918955
575005209,0.4445443257370947
575005580,0.20170137233080887
575005038,-0.052270916665473184
575004379,0.1902226808988581
589214813,0.7990062365028753
575005028,0.9580932845793513
575004480,0.7060922245124064
589216038,0.9366970243205318
575004461,0.47531318609839596
575005096,0.40958842224908076
589215934,0.6383602268325348
575005543,0.17987372495174433
575005547,0.3860583867528254
575004761,0.5528373999631494
575004969,0.2352616211945692
575005345,0.9243680505342805
575004810,0.5848407735296374
575004679,0.17409268638545738
575004607,0.15576220380404546
575004597,0.09625505852091645
575005136,0.6730889358383315
575004533,0.0751976569200583
575004919,0.9461945247807738
575004582,0.4603173183828243
575005015,0.25801841681595883
575004477,0.3503399260494207
575005082,0.285289194206673
575005364,0.22578189942290616
589210697,0.4511535698908436
589215056,0.11399571614590856
575004658,0.3057972737691937
575004823,0.2839226380530351
575005101,0.8259283848018084
575004455,0.4046252162692249
575005525,0.5741879506210336
589215850,0.4727602286444823
575005455,0.8236091464677471
575005148,0.3008051532209686
575005539,0.8830299862399604
575005623,0.2196521559832939
575004413,0.07555311620252567
575005328,0.2986742677962948
575005535,0.02701234746962051
575005495,0.29679831263933837
575004471,-0.02160327111208821
575005171,0.17773846433074578
575005355,0.09711109455686731
575005157,0.040528455599816056
575005144,0.43922150779440783
575005152,0.29700670309269755
575004645,-0.05855250463822417
589215206,0.03714065714025628
575005515,0.9816121111945404
575005469,0.2751872907710563
575004930,0.83430920295254
575004688,0.3379684885171571
589209010,0.021325996513808156
575004642,0.6556762096948914
575004426,-0.005227415830263816
575004417,0.4040216066502056
575004392,0.9781964189825273
575005279,0.9832275552024291
589208871,0.6138262989783307
589208949,0.9266648811728766
575005291,0.956004371529584
575005262,0.8718375284249171
575004733,0.9598689146121895
575004636,0.34886930828183643
575004836,0.28881677522849264
575005325,0.4719081922192641
575005481,0.37708655098357924
575004432,0.7214697418887909
575004903,0.2789787754383074
575004664,0.06961720165707497
575004466,0.3318607610370716
575005352,0.3961627629708411
575004699,-0.20543984022638617
575004924,0.1933096393291556
575004705,0.27047670831202497
589206053,-0.08019823619131243
589200922,0.18848920546201733
575005085,0.10366610753013701
575005452,0.5173242200597467
575004386,0.9116865154938667
575005238,0.9181459745810606
575005247,0.14344698419937887
575004766,0.3919937521420816
575005186,0.11968223633276458
575004389,0.24984141722728956
575004617,0.03527820105256833
575005089,0.625258101652909
575005001,0.21593076442710438
575004485,0.9889806815470318
575005602,0.4080613293326955
589204433,0.4539013258262591
575004491,0.3400854632736447
575005627,0.1507039888813927
575004442,-0.012561696900503272
575004883,0.6602977365576989
575004448,0.2346681981569524
575004757,-0.2987984909985571
575004500,0.193585510533627
575004649,0.8947365512568581
575004661,0.1788918767349794
575005665,0.5647121479899293
575004672,0.22502144156974185
575005332,0.9752774611694397
662251284,0.3381534119123187
662251276,0.9600595894624101
662252983,0.7645425139301593
662253150,0.7439056629327306
662251338,0.24998161831847873
662251425,0.9002984346863723
662252344,0.1913029190922127
662252329,0.7165394599344362
662252310,0.44422687411381206
662252170,0.734144065465923
662253175,0.3451882453213602
662251387,0.4821708236969506
662251362,0.4899587306697542
662251399,0.8503145572506453
662253182,0.4298587830652242
662251987,0.9622066102378264
662252260,0.781665017663616
662252359,0.3956989263798294
662252283,0.5424424121572564
662251347,0.29557410521530963
662251840,0.8424097172375768
662251297,0.36005473754222656
662251666,0.8615065646753604
662252976,0.7104173146476558
662251588,0.8077428564253916
662251620,0.7025273168146103
662253233,0.8648375382017011
662252990,0.0880679563445893
662252963,0.7859426878519915
662253168,0.6367220065984839
662251645,0.28328933541811013
662251460,0.7679708094532962
662251971,0.5479119552594135
662251484,0.603612442931623
662251412,0.567836975577165
569665978,0.6385785927917476
569665213,0.5296344061477026
569665354,-0.06072022256918979
569665861,0.24296001047088037
569665864,0.14246007805993272
589191433,0.8192728190205013
569665443,0.1264826987665243
569665448,0.3264621819553094
569665453,0.3634631904793109
569665405,0.5931315828056817
589191235,0.985138433173419
569666594,0.9872187432952444
569665410,0.7014944597277143
569665731,0.042477107256951294
569665736,0.34319800099576075
589191003,0.2861980410692432
569665341,0.1802552859686609
569665319,0.01294595641651008
569665285,0.3701514081197644
569666021,0.47678239448665466
589190984,-0.10678083730264135
569665234,0.2584868642279346
569665830,0.2684085383428982
569666612,0.9575429292247014
569666561,0.9532528944544663
569666557,0.9896226877554645
569665438,0.004652850994185024
569666598,0.07758138111847383
569666412,0.13894593107538689
569665492,0.8835244800025681
569665375,-0.04006084487710817
569666546,0.5668287003619629
569666543,0.011413538850952415
569666665,0.293695792564327
569666404,0.4657664332974475
569666575,0.5581554972845331
569666252,0.9510541819104508
569666384,0.6875764326462384
569665486,0.1475578312466091
569666636,0.5616382522932625
569665517,0.16174325560090644
569665208,0.6185757471352897
569666153,-0.05338009986069142
589190825,0.07715520261672505
569666672,0.19529855617658573
589192051,0.07215613800707313
569665239,0.2877063068919106
569665839,0.028736614597579587
569665252,0.11572682182013003
569666649,0.1345012990011272
569666654,0.07416582598786736
569666393,0.004873447564509906
569665852,0.3729229746137625
569666073,0.7488548723703572
569665313,0.17033984448498515
589191382,0.5390933281518339
589191337,0.5138826326517894
569665859,-0.02737477020392892
569665330,-0.15226578530721901
569665523,0.7251286596548527
569666327,0.5995252953993058
569665290,0.3714560486612663
569665538,0.24724569519709397
589191793,0.6663067180330527
589191908,0.21719380151235967
569666602,0.8827768764380691
569665195,0.1282995379928362
589191949,0.824824263312311
589191987,0.3786877194857988
569665504,0.11323943803609764
569665322,-0.14223506828384802
569666526,0.5917209748368306
569666182,0.9444966914415898
569666107,0.4666790463419933
569665316,0.8495426974161938
569665336,-0.07636852238518796
569665989,0.44078659454981584
569665526,0.47430948014974467
569666396,0.24191356975348516
569666401,0.5828577404379822
569666622,0.01630730198316275
569665520,0.11977765256700167
569666540,0.40908987268527375
569666607,0.5828452433118464
569666667,0.38003113537172206
569666333,0.5785147700577533
569666086,0.8838198320590683
569666092,0.16279484210476705
569665551,0.6898589024105074
569665544,0.7728358030174205
569666571,0.568769974489387
569666662,0.1619347454191461
569665469,0.2539236804919167
569666537,0.5283089237883238
589191831,0.8508030934747837
589191455,0.043686552554151145
569665310,0.05580900646495047
569665699,0.47026910705942604
569665696,0.9305621986324445
569665325,0.01987799991697393
569666006,0.19676127866046803
569665269,-0.2998817136981352
569665995,0.08795010407258745
569666342,0.7910191993882353
569666704,0.35485508921713693
569665279,0.686471137361808
569665247,0.28867087019799015
569665801,0.21791631164878264
589191406,-0.16839126207669458
569665295,0.9263471362701712
569665541,-0.006674056790797307
569666123,0.6342292989868955
569666323,0.6089848123222777
569666150,0.1379025926802769
569666724,0.954006724683664
569666336,-0.06320453931656977
569666339,0.6402468905365122
569666763,0.16352506861021068
589190840,0.3196209204046721
569666770,0.9729227190767691
569665567,-0.0720017506062884
569666299,0.9046076781241855
569666213,0.16556328957951624
569665820,0.17226818317124756
569666190,0.39923196017674206
569666097,0.9775842466562014
569665532,0.8517105619380484
569665751,0.5950074265850936
569665702,0.9550594586787727
569665706,0.034835642281412456
569665680,0.2235506767399018
569665686,0.2656625852474103
569665689,0.13631734861046438
569666071,0.33302323238645337
569665529,0.8896046324982376
569666118,0.3931269182455592
569666143,0.1561852058124063
569666308,0.26964729074987703
569666294,0.2674054970199684
569666319,0.3267892039964662
569666102,0.7601465444015422
569665572,0.22535682534494988
569666148,0.44673588259269964
569665360,0.3024453454488467
569665428,0.09969435265701426
569666617,0.08427512303592712
569666564,0.558344889493965
569666240,0.06731496394708346
569666379,0.45260259072676445
569665823,0.19311824283196724
569665693,0.3363724335016311
569665756,0.9590682695141806
569665433,0.8268829600913947
569665725,0.39966826255138416
569665714,0.7009039252328946
569665872,0.4486655328988631
569665589,0.03852384098367243
569666289,0.6113655393731957
569665188,0.8472882450731014
569666713,0.4284231371983329
569665868,0.8905924592280292
589192253,0.11336637275610695
569665185,0.37290426100979085
569666128,0.2025437583794508
569665459,0.6010054164381526
569665984,0.13291042438416642
589191475,0.3610720844911868
569665300,0.08289251585106855
579100456,0.5517138156361822
662213460,-0.07801862788181274
579100814,0.9297979167020248
579100796,0.9345239486738646
589767499,0.2807959969115253
589767492,0.22218345396891045
589767235,0.0017389157099946381
589767160,0.7473580013315981
589767118,0.06389779685271584
589767808,0.6367596211261943
589767759,0.13959241325032665
589767036,0.3917441203793408
589767822,0.7714243742903466
589767801,0.3405105129738727
589767815,0.5835840765723467
589767673,0.906105441451145
589767195,0.41091377619915526
589767146,-0.019053445700432325
589767153,0.9076430652955421
589767958,0.025508316738207637
589766955,0.19627469199936773
589766927,0.9732357066309728
589767139,-0.059432210603352104
589767202,0.33760237965381973
589767090,0.03114260129846176
589767104,0.299214253355929
589767111,-0.03543685886098367
589767083,0.3286105967407872
589767775,0.09189473210298454
589767167,0.07607700047072864
589767666,0.7467108693298506
589767652,0.5747477056114849
589767659,0.887677111070987
589767010,0.9452524522912031
589767348,0.09656188535695927
589767979,0.813654689265927
589767174,0.2840450362537753
589767464,0.5914905063154434
589767076,0.08557163200594035
589767457,-0.04732998571425205
589766948,0.39785272555920953
589767951,0.9708123800531395
589767020,0.36334796408087683
589767701,0.18067250216895098
589767694,0.855219874252632
589766941,0.3277732132767293
589767708,0.765062531524271
589767972,0.035917201307183684
589767638,-0.010364011711966457
589767223,0.8752419174851697
589767355,-0.00789249070246707
589766906,-0.06914880605522042
589766920,0.9107441185940333
589767944,0.9376350637682875
589767937,0.5212433578053666
589767619,-0.14452450807970318
589766988,0.871062560579663
589767785,0.5523710952180106
589767836,-0.06034507070722974
589767300,0.28132591427240683
589767850,0.24007795531624218
589767843,0.0741343614118802
589767915,0.5342619478682408
589767893,-0.08433944980481982
589767478,0.37804744302041904
589766993,0.9364116397029741
589767580,0.433010462489695
589767965,0.6040852528186265
589767687,0.709747752044573
564439628,0.5337092234014584
564439623,0.7409333152394023
564439753,-0.1155081411879179
564439571,0.5132307832320274
564440158,0.11890380306486036
564439803,0.5172119863889635
564439861,0.958789002725081
564440067,0.8245369823909754
564440259,0.49129296635521597
564440310,0.9615203613999822
564439926,0.23985112879625464
564439922,0.41378119161089333
564439881,0.8326185171273518
564440119,0.4699892925352502
589202301,0.9606440815252603
564440398,0.3135339918769439
564439492,0.4395335057452899
564439765,0.44831062985168807
564439530,0.15060817646392077
564439911,-0.013154739001605789
564439533,0.5681434369294306
564439986,0.968132966406704
564439761,0.9698282303935427
564440302,0.9513823474872596
564440019,0.5499421866959324
564440092,0.8169097952344953
564440299,-0.01066257650609631
564440305,0.5618427049817893
564440360,-0.15627494155040894
564440288,0.6690126530505275
564439871,0.2634867999937962
564440291,0.8388480083927632
564439779,0.42334981596370264
564439608,0.3053480084600467
564440025,0.44660556483939695
564439747,0.3653740478080374
564439999,0.5338309431840387
564439679,0.5649369929281391
564439639,0.6697770323789211
564439670,0.7003426376975835
564440002,0.3017580921849669
564439720,-0.16487986035367555
564439578,0.6722154012761706
564440134,0.2320882645671412
564439751,0.39577412005785584
564439992,0.7423060600466771
564440139,0.34898285732654016
564440005,0.10529369883703357
564439955,0.3599896819583631
