VISl_layer23,VISl_layer4,VISl_layer5,VISl_layer6,VISpm_layer23,VISpm_layer4,VISpm_layer5,VISpm_layer6,VISam_layer23,VISam_layer4,VISam_layer5,VISp_layer23,VISp_layer4,VISp_layer5,VISp_layer6,VISrl_layer23,VISrl_layer4,VISrl_layer5,VISal_layer23,VISal_layer4,VISal_layer5
0.042290164569831264,0.2259504881545308,0.10374476099134054,0.3695159612944121,0.273513263073662,0.3770799129922931,0.2132343803010678,0.6700823702367389,0.4090368215706466,0.2967887830676427,0.5677278846458139,0.24826978703077957,0.15494746280452495,0.3140518849962344,0.4051900168231809,0.4638342574415065,0.5510205547006952,-0.5520190635434716,0.4090925039861396,0.3974347980716715,0.3687264089495723
0.1195942802753829,0.18984959601297266,0.13624517275184095,0.184625446094806,0.36785839856514607,0.36658101184946357,0.3057570605896965,0.8932885968676555,0.5091928885848426,0.3225435582996158,0.4894152093101199,0.09940084951550643,0.18521933172316932,0.31951991237436433,0.45776451775688626,0.6381404915680952,0.37864238563679775,-0.13445668320343013,0.21767605433773055,0.30242787112964026,0.45321453369783854
0.12895770608364068,0.06529742522951917,0.04133673095806112,0.12124269112544596,0.15003362091365963,0.01172789755185775,0.11494736654130067,0.34204539911405846,0.1841171736823348,0.016514427050347204,0.2923113317342309,0.07146108938724338,0.061244424227963064,0.1881317328121294,0.18462119454883616,0.25912783465814965,0.4457764098174654,0.9381447478135562,0.5823612771315705,0.12350686449448307,0.19969299480394503
0.2508794164414712,0.28069857110608154,0.04598093411247383,0.26589402541385454,0.15630359173045744,0.10268203538177445,0.1545668995337536,0.41983987036031833,0.5675872224977632,0.465786646033951,0.6780727389150424,0.267558158610106,0.11747290500346644,0.2706597049971459,0.1135735835266068,0.19216463663399355,0.3833039375291195,-0.7937946546921636,0.28329143969217274,0.25916245295097484,0.47613036070875275
0.1115594559553142,0.11575357483886067,0.10206493834790939,0.285679367807944,0.4851823176779419,0.22589191159244335,0.1276077638156487,0.40849093551863014,0.32308346453543546,0.10709154821474899,0.09061492850019164,0.1857144364051943,0.3044769246517428,0.24674121160237872,0.7205722717038738,0.3632924680141737,0.4460462674930079,0.6290610068332756,0.4504307404685578,0.3404597211273473,0.3495765352297317
0.06502753641649317,0.20608911218285475,0.1033299935414741,0.33107191001372155,0.20646049729716853,0.43363456543990747,0.17757866069422568,0.6781456487445537,0.5379159351738405,0.13713569460261762,0.6528557168784788,0.15562069904104894,0.06790019913025605,0.38140741566736475,0.6668613076035736,0.6845844850981044,0.8925140761813021,0.9986527002771429,0.11819460319764385,0.3577043670313896,0.6072365452143303
0.060185263445836745,0.10063576230265753,0.07292039635210974,0.18600597019624948,0.14223974812376322,0.01943205010058328,0.17283741177817957,0.6652971663559865,0.212944576261589,0.02689438357947088,0.6266903107547955,0.08266340774852236,0.12284162638846635,0.1834966501275439,0.5272960777447064,0.04566099835363165,0.0551790388092641,-0.21001292227916238,0.1980698240848243,0.27854417519462266,0.26603539541830074
0.34057706115643,0.21296444399045636,0.14744781047487293,0.7530362788426015,0.12549257980910433,0.32070212136276943,0.1066467140821165,0.8109665243425601,0.6676101759309945,0.07000123737700965,0.40279245921171886,0.14908462152179508,0.30066465015911314,0.41387702093652073,0.08897663691382326,0.7746699061287209,0.8505289866450914,-0.4335841173080318,0.4472998026575474,0.17917228900732393,0.3398230178695262
0.022236804644076413,0.003986195537543442,0.05851805511807028,0.12131423737037779,0.04418979803003818,0.019804811632271404,0.08909664865801051,0.7175392252262404,-0.00498400938736756,0.008724815165789915,0.20189779602787353,0.1542909752276096,0.11034643072531006,0.16601844391358547,0.4760126212733535,0.13193337810731173,0.24125159960787398,0.999478155189723,0.11782162943789139,0.0735962397145145,0.05522722588266317
0.22035053824928263,0.43648162780215827,0.41980452563072673,0.5654123078866778,0.22898967866831227,0.8743801145093522,0.0696249226497815,0.709016543074963,0.6043848402552511,0.07982783727499912,0.6371198248585244,0.23375454901601986,0.2972058586657152,0.2940644481019894,0.23540360478229913,0.8988442388945306,0.9026387612462667,0.2300016990205299,0.5206706923705635,0.42189288056953816,0.4924085302342878
0.13371765824615345,0.12695785519750102,0.0671064955157242,0.22653101971489284,0.20343476588274872,0.25576199609435846,0.2651892019960725,0.5892490554705831,0.5013119522728344,0.28761206600726597,0.6706675267577411,0.16508502986439996,0.13351396670874618,0.23312470858738452,0.3159839732053552,0.6104842115588148,0.7678045307733073,0.9002892901499903,0.4196447213975929,0.09218925475615156,0.2057734581047515
0.017865116861639066,0.10830113115222184,0.13657748299075095,0.28258636597828285,0.22496168808422762,0.07143023651678455,0.33550786676814864,0.6028016507388017,0.1824160004186863,0.06412978218242797,0.11217786135674856,0.12626459582956123,0.12277214894158188,0.2734167283466139,0.364439403007408,0.19350054347879658,0.21559583646413927,-0.5408015961127028,0.11236736705017328,0.22327864963815214,0.4386311035773323
0.07497089525805818,0.215797012857083,0.12340690729254397,0.3119843568214904,0.21417959544005374,0.0960130489437369,0.1610991162188237,0.21957256400107192,0.25999174177826745,0.10393031951408091,0.5182465075839977,0.2765371040363346,0.1764032526840353,0.2541171239835473,0.2791490328995111,0.3268819714471685,0.7908419458058131,0.9912812756460242,0.2862090598400391,0.2874761358920855,0.36179442379765486
0.08557764016565247,0.17490762402958085,0.09371513107185063,0.21713926097120437,0.2343895810942974,0.052364314589285234,0.1993999176958076,0.6637847679515064,0.48171352035251913,0.10376416382481897,0.19845499968624705,0.2545607562245037,0.17519425043887793,0.31500487054154314,0.24962794056616117,0.23463541369705224,0.40592846701840707,-0.7910032615648694,0.39635986610454954,0.2349283055917056,0.40503494831939835
0.12211696306434187,0.17024099190945774,0.1310477920134071,0.322711739280698,0.1995102749733857,0.1914660888638358,0.19480780810474527,0.8077156256922845,0.41923113215934277,0.12477623815598583,0.45629709753032727,0.14528084023017285,0.1672540288723139,0.308669312950472,-0.009193164898351962,0.6099545658169433,0.7313497042146291,-0.216485850208499,0.1580031960990503,0.1446195984106146,0.10808306499314924
0.06874745192832196,0.0412657134404857,0.0753872668128809,0.32227721998311065,0.15330212122124648,0.03729497797335649,-0.017027743050943973,0.665960465649158,0.2848970132256772,0.15917202108531803,0.048216467242835084,0.24737093845305597,0.2221462655246662,0.18797387219936687,-0.0626536058239181,0.3102011728557157,0.43330876701696164,-0.3551614851385478,0.3015372246743894,0.12264392192369143,0.3296045464402963
0.17952775164214438,0.12392459901576312,0.1365066459269295,0.2453127682735944,0.2914920243161329,0.11890254923129545,0.3150549404865628,-0.16422096949283263,0.33744008969834544,0.07402427630729569,0.07513013669614682,0.2650757694162725,0.27122907233259064,0.3029690606813794,0.5578174774234019,0.4295210465190659,0.33080969506941216,0.5042723876421354,0.2645888778878385,0.3969462725690219,0.27030145933733496
0.054510991890766004,0.09309782156366167,0.08416396066537521,0.36388014901039306,0.15914041734732196,0.18534626759157602,0.01331584013452585,0.5447291076788645,0.3096804344422717,0.4278234409869522,0.7209446781564762,0.1354180553028933,0.2142187494684046,0.20687122237859087,0.0079669606529563,0.48064206533622106,0.3660847502580856,0.6616709137997911,0.2711392935078405,0.1694016849335259,0.4859563958062546
0.017199170524930144,0.19291165390283446,0.02293371855854308,-0.009496142661312301,0.15942762443918101,0.040188851369673456,-0.045137833780207276,-0.4124005600290528,0.5321037116521228,0.054858967560018984,0.6458650601371179,0.12239512051724782,0.05120297001854147,0.31472155440205307,-0.41804374227789104,0.14321851994472254,0.27834307336622854,0.17297323657578956,0.34012426588361716,0.2930864138881638,0.42104298250699723
0.8456911486637007,0.35144419249514125,0.4548815061135228,0.7679124882783507,0.730153821405997,0.5942286183442356,0.36506450530586015,0.6434962867087147,0.7627980193005536,0.14677387043742646,0.6566689787683162,0.3765718883507339,0.4810893627141225,0.6715732486379917,0.3532468946427509,0.7785049475044752,0.5464531233932296,0.8100138698606432,0.7893027534131556,0.5017994771673387,0.7159944555565055
0.7275904070555291,0.34196679915237355,0.23019237756743263,0.6496902730744616,0.4987386917934583,0.4369561076575968,0.19309010492209983,0.80120851530719,0.5349948391419763,0.07263364587820685,0.46199812039493066,0.2652448475334149,0.339271186811704,0.3361658978215782,0.03573356123148579,0.8689716043324299,0.6577559541267793,0.7861838095596313,0.7478546155605893,0.457657271134144,0.34971054629990583
0.03709313344542946,0.12080466080363032,0.16367331870139587,0.6367120644345066,0.3172853368295964,0.21186622677589267,0.1828053328258556,0.5341094237940542,0.05684667301959254,0.028694650467326496,0.5522684244393035,0.2651769744639896,0.237348627657739,0.19951358025510665,0.39844812671076674,0.5178365476413881,0.22946980589889912,0.9990513528760646,0.15286368508433879,0.2525998969947217,0.165038073183
0.304188498052367,0.20224762664389676,0.20398762254608144,0.3167686844599116,0.15500328520909365,0.22661136930873385,0.15180133632431267,0.3865415732972398,0.7105955549052072,0.2106326345534554,0.4767977127479041,0.22515813697860015,0.17093161507301796,0.28656765939545115,-0.10292776092521441,0.33994886128624857,0.42420553232130537,0.15809072367588456,0.4745163907564152,0.09449851357609274,0.17487645640114155
0.1794054942320538,0.12475450899165003,0.20269105064354595,0.26576273032807357,0.260752460382931,0.0586949079407654,0.21440925864144522,0.342099601534791,0.6651036032404624,0.05143078043116405,0.3051789298002458,0.12435695220183572,0.07254671938079979,0.2982437229689789,0.04030855611842247,0.2199884727463425,0.39798974237288265,0.20702195938489196,0.41227649656523674,0.1840150153465857,0.6033133645430426
0.05305666657844488,0.22435856266063225,0.073884899920923,0.21811340006317925,0.18169504046895907,0.0796237753677719,0.24244460501702753,0.47078246933862083,0.4446289983731594,0.249944972434804,0.7487754075699574,0.1540330830639621,0.06297526475749826,0.2198743759054376,0.37887419447044085,0.05901482251964206,0.15034031806325482,-0.515520342287224,0.09435354194945669,0.10833420719394987,0.40922665767094696
0.0637008919475826,0.1582372766683443,0.2734485215819792,0.3423230256786559,0.38950489869999466,0.6652885535798919,0.3364079654826507,0.35446484978223597,0.256181509327918,0.2985603922678801,0.34187045165655616,0.12121640333609654,0.1396433776498651,0.39308364222419384,-0.25494115993516775,0.8223228881875535,0.21763644754072986,0.998652700277143,0.27062303306983376,0.2710156728824973,0.47890357100428516
0.25145069126421554,0.2488701199487297,0.26595638436646485,0.0895048360533635,0.6320649923131992,0.1277383049940719,0.4352363018683497,0.4874092789060732,0.33507891127024647,0.12263870357099621,0.49903013762659726,0.31362539999557093,0.21574527917288835,0.42417865208496036,0.08745386925142391,0.7509725553723988,0.7243506154552788,0.998652700277143,0.4010108639242672,0.3849920820882818,0.5201999102617723
0.37318294633642424,0.2003286729502044,0.241570445110775,0.3716798041848701,0.5050322516913752,0.20565849348697987,0.24677197117483984,0.4876539281188618,0.6949808542065222,0.10171681485462779,0.18887355987148696,0.20547893205508988,0.26629939078186066,0.3388379985663805,0.35085814352617206,0.6325515874352853,0.3695518232323424,0.8982945353022906,0.42088731997762674,0.26980640085411667,0.18746337669075555
0.004197167035409219,0.12082960240508214,0.09993305685851439,0.31992685838527385,0.17921083910514227,0.025229495873793268,0.16930935939867037,0.5271708679735455,0.21281986404063435,0.01251597902567939,0.043600842116480944,0.09954479151124261,0.0903411592283432,0.21744562730981268,0.3899568061889313,0.1472980458031185,0.2358996982934278,-0.4604531860487298,0.11563400982441945,0.39570791885169126,0.14523331755910698
0.21018371072288086,0.23736872429485856,0.15757130805067424,0.09021260143038616,0.28177502948353966,0.09481956681793789,0.2881988263192393,0.7980035569109826,0.8131202717305953,0.5759755319622231,0.5832881784667886,0.21060789340525232,0.15929664190733486,0.3385402225474427,0.47087076882031736,0.49131124100660906,0.48577508745590303,0.4372587609272218,0.3215359196691708,0.14547266035043985,0.4320254463093578
0.02641139846469095,0.03076796775603913,0.007935029488644729,0.24479665376398085,0.09197250864570244,0.12887667913265438,0.08750221508254219,0.5809483082771361,0.3574903086384669,-0.03555220991729702,-0.1720181296373034,0.0814562131148349,0.035172087458030396,0.2234211712515587,0.4141822191123427,-0.009708989527516969,0.006790591221492296,0.23251625884233026,0.06674231425738411,0.14582618126549882,0.02621707706083383
0.044058911450348376,0.18606260591308385,0.1548418496777065,0.1467519727741788,0.09381087224394219,0.16448212869199666,0.06855267555117267,0.8265848014267902,0.4972424565894207,0.14818241437666577,0.6714123427045882,0.13782232511395,0.1022050602255533,0.28477354310413217,-0.12808351482398994,0.5460311809306804,0.5325090434379884,-0.4161717710147439,0.4227167428761052,0.07907640861582027,0.23054828215336418
0.08740992403790811,0.1945419803615823,0.06006204313046953,0.2621439950442878,0.2936491177312065,0.055175010359073344,-0.06480109841794125,0.6316156022268307,0.08249262711222144,-0.0038989889306163296,0.40201567008195843,0.09298683787936038,0.09888222350259068,0.041374632882380497,0.004078537738892158,0.5255823872587766,0.3250974073178136,0.978024303398557,0.6126879492364236,0.26502182584215633,0.2388307855547158
0.08222371336407508,0.18482808668644984,0.10051026078641839,0.37601337148426517,0.17858261079465348,0.028144350712876978,0.2692487554318609,0.7612257614768189,0.48434581281051364,0.1574770021177981,0.15448184291968825,0.1293637596074435,0.16422648256013384,0.21894175753963885,-0.15678513039459768,-0.03205265727643833,0.9072063058157487,0.9705761037623716,0.21029265185228974,0.2626630372505571,0.40620020434165327
0.0481822316602282,0.0974320489268603,0.08915247555113652,0.3628670443682226,0.13084473654702658,0.11758008105084333,0.003399489188115569,0.32054605263018626,0.3317173368287003,-0.0286441921925871,0.40784107712540496,0.1451560738414201,0.07946610477214931,0.1563842337779201,-0.10969737312044055,0.6972524159132202,0.08087305369130902,0.9242559568538724,0.34909655440217585,0.1609591047706635,0.27696017119186844
0.4740431352648664,0.25444611884657664,0.19836304315229597,0.5862082414483065,0.47892993286256724,0.08072844756175547,0.2510050606741476,0.5270854155821675,0.7811636339408381,0.08224418640927511,0.6441243447064251,0.21446951120840207,0.2692845223627189,0.5060162643946544,0.028689710624133155,0.682403505853625,0.9680485411059225,-0.2957880153431051,0.3374667156240227,0.488239852347918,0.568890382716558
0.28337978799248686,0.3118327242486652,0.2660056370974953,0.2904909244268634,0.4179090735413212,0.5021162572798589,0.49016960295125683,0.864135923409604,0.6214067089347741,0.15527445742078796,0.510253711455593,0.26226404701714606,0.15362776018869054,0.48980989502460776,0.4328634576029256,0.8785823332295215,0.9059825097503342,0.9401198742653446,0.626126927910689,0.3422172801578888,0.5699951646903001
0.22229628405067708,0.22714976590997007,0.12444141734515418,0.14922199071349748,0.17476151072982177,0.320957360506992,0.2667431521308548,0.45146557005394716,0.1332391805517129,0.08327075925365231,0.2890148813003882,0.10779360191569504,0.18185625946015327,0.20958955111862257,0.26291940710990963,0.6964175863296159,0.6999210964329136,0.14108306215280428,0.5228761450525911,0.13359719351653795,0.2002102373648822
0.10772961701106708,0.19273290428605425,0.13528252982671338,0.29575359595950584,0.3916398718020826,0.3515384445706449,0.24576029295008006,0.5490354122194027,0.48983217205105595,0.17604414800029822,0.7159372244965525,0.17711428545463406,0.15722489388228839,0.28966245190016354,0.16516686713746628,0.5874808773798661,0.37949836908860973,0.4171521181840887,0.39693242385930677,0.3740494558259895,0.40055012618828073
0.09125277116234638,0.22378992660210734,0.10966854378401561,0.4366105249885434,0.3078581695419711,0.403157385599523,0.2717384914862535,0.7621719266890404,0.7874399048836991,0.23274539270438369,0.7710531148369824,0.17243693328778195,0.13183120743300408,0.286651283495531,0.07625026421910439,0.5413220070593578,0.8035426497895486,-0.5488660392112823,0.2974658058502041,0.24170124246455543,0.43930344996644394
0.05687200599599525,0.1783549573574502,0.09762901593196059,0.13661521300085566,0.24503765992040005,0.09825195072353589,0.2636716987456646,0.18421219143008885,0.3626093936310749,0.03792496070889386,0.1726593610873366,0.23780027560246061,0.17151313132132906,0.3352226070528844,0.49261816907225003,0.41912620956399643,0.4066554892847351,0.21530052627940763,0.2545089308920052,0.42056911065627045,0.35812946791684686
0.1553547759943801,0.15354013484985268,0.10001422714529162,0.22447093929863454,0.34823472398284677,0.06640393528381425,0.15026048780946188,0.6418173233054824,0.646263875488862,0.36899519542854675,0.6350388291755178,0.19941433951442147,0.09339957658022731,0.3032208446684845,0.3559608389384136,0.33243363095339024,0.4743149554950331,-0.28740171782785084,0.3635629560027192,0.23317716693219367,0.3504071220714346
0.2435919248517262,0.16522030512950975,0.27833328632388266,0.042070648419114176,0.48061627228115505,0.1032741394743032,0.09084621241769925,0.10335806132666502,0.7443608523816954,0.29277850117196097,0.3484942418058181,0.4186159690103907,0.23647233596486694,0.5461729355585393,-0.05355799198472593,0.21698766001732742,0.5294873462326686,-0.7623801908851524,0.3859498407085084,0.16684326654009626,0.4220984279849026
0.17203781735577411,0.25771111030246213,0.18418345968994448,0.1773314668023903,0.3331347992794293,0.8747456982566586,0.43557149941427503,0.7369552237615549,0.35249936664343984,0.41085926574183085,0.7634718615527896,0.30003065437477894,0.19747231188994502,0.3986577264611419,0.07133895203638405,0.6284364909831003,0.17844405907409097,0.19293813324650474,0.2109322189483705,0.2919088050657662,0.3669151967436208
0.09658793116915701,0.13408648532126205,0.04386036861994737,0.1328201566860214,0.07631537316942659,0.14240551435362908,0.14582139389310572,0.8095490332323444,0.4243590137096862,0.1070902641034123,0.7130064785691425,0.11198065897523443,0.0666218408228798,0.15809097775740685,-0.2252836946296159,0.5709848317620176,0.5079859074460294,-0.1223617408178661,0.22801721274915565,0.19011758677942744,0.41347897510785503
0.13901095477027062,0.14743302598765462,0.1124698470116433,0.34077974103080977,0.4323525423867847,0.09858877674700904,0.3401297238308181,0.1259258960531539,0.301577817663088,0.41137774808259,0.560927653823687,0.41682347726618263,0.3157070425448644,0.4063574391192598,0.1400757645588353,0.413133962117334,0.48985387357381843,0.9937583595802306,0.4546759273980803,0.2856882495426363,0.44923550618476626
0.02531604132399684,0.16522759265368764,0.05176059739748091,-0.1813507904095658,0.10704188805608925,0.20003913683812696,0.26972895415138193,0.6112178341694924,0.3146634489861049,0.3955018751787374,0.6704746619259263,0.1160624173645442,0.06106803219360156,0.07211572913244045,0.0366295874253119,0.16872298716866643,0.4563034808886683,0.9484090056916797,0.20913284233405374,0.07906209005011583,0.3405885247924905
0.08974630935426917,0.23724811687945688,0.1711017778936164,0.2970662046372848,0.23076998635008877,0.2599815359880064,0.21912722991717798,0.6544366328331703,0.36118202180356324,0.08271383711156319,0.6446423413293898,0.34519775991458684,0.17619077408904335,0.43006158440430703,0.37808537091802674,0.3113902422652867,0.49013282642274125,0.7746046927772222,0.30866822349900513,0.41940607329381013,0.40488164269344823
0.04871170477005542,0.1260427746889281,0.18414330583631966,0.1488701763822041,0.36075957779092427,0.2999650049627808,0.48905177864308647,0.5098436355857344,0.5096135452467715,0.12035342426066648,0.7475722258048951,0.23454985421607757,0.11869673461472198,0.30424192449918047,-0.09395540370862543,0.06012388580194008,0.33383386737721155,0.14393566781336448,0.20750831256535454,0.27555201513752886,0.21457790637329985
0.18198557725121695,0.09553132201483162,0.07013787559800493,0.07768347678409193,0.24545320346006783,0.006667820619676042,0.1902903374150014,0.3231380438548483,0.6991272995235357,0.3544504355436871,0.47554532072556494,0.15127814912272583,0.09847411439883286,0.20441732271228627,0.6125433115841812,0.24788479295185736,0.35744282405500327,-0.5000157278247036,0.0848875394290415,0.07099952490636788,0.4549073128707253
0.7373542099053565,0.28074459934976853,0.2834406829050873,0.7978675919688435,0.7096266999059557,0.4226241179541404,0.40079963396878127,0.632060838774754,0.796672452833381,-0.04210654345481648,0.6646695346604632,0.40671921586783816,0.38425182296822785,0.47403274631299497,-0.028210869556180285,0.6539251421123008,0.695288055281135,0.9902894106041455,0.6660700293618103,0.4986041454530602,0.6649308285122613
0.35154611209128805,0.302542958088508,0.2642073372969901,0.5578617134959697,0.4307696823849977,0.10039202609773024,0.1703252937217591,0.49784232236661574,0.4404301011986771,0.48117952799111596,0.6637892203309229,0.34855294847241153,0.3639281717836785,0.45159312070512697,0.5473116824722327,0.639537328183357,0.2743487448115101,0.3232165780241498,0.46041798658216987,0.2708292801599031,0.49712541364518326
0.04809474053940612,0.12399410222581166,0.18778896908777895,0.08137529141388948,0.30858122988817005,0.11953666561869919,0.3447537004474286,0.7475606340848734,0.49918209856913265,0.01816988409539777,0.4777884658842295,0.2617908564668856,0.31662562212755135,0.47028899358735976,0.4137435475304976,0.009123538400738918,0.58114352435419,-0.5619974425801584,0.22355033467520113,0.40311675988052964,0.2857767271404012
0.13236313900288008,0.19488071720524294,0.1768930763114904,0.20784849744875158,0.6724016633075445,0.16552023519920747,0.24325231888896393,0.7688594777007937,0.5396388129177815,0.23625071071905396,-0.1572588557803462,0.23972824332044662,0.3690906088230757,0.3755662339335715,0.11200328666755432,0.4835801834541029,0.03285962314936379,0.010855910470604944,0.16167303562842303,0.2103920838267429,0.22113572666534703
0.056073314693293116,0.19608548775521586,0.09038579962464645,-0.017319520291791558,0.19044607944769548,0.08051739817773758,0.0354891820149145,0.41160483893038363,0.25522444201556865,0.26644664182076583,0.6913120907671789,0.137803567456917,0.0720477879483752,0.15087756126577923,-0.14471786010332335,0.5580178876354354,0.0996435177781427,0.5827604813368763,0.46178123836514334,0.11302848618086608,0.16095849770405535
0.6405726084671449,0.29176534607382487,0.20912844899102564,0.3300390194475863,0.5896680111718264,0.2399547675003071,0.31378861875510183,0.7424972473036505,0.7282209140465572,0.46897381702659724,0.7770326212215722,0.25698869738263497,0.1687909388938,0.41668783095732986,0.3408257807517143,0.6289492346262643,0.2134400736167344,0.18480412802651608,0.5456813435514044,0.2437906338333259,0.6058058935838664
0.1567270522939171,0.0837339840402915,0.20111135755982787,0.22897166712320233,0.3048224360170367,0.15611862198016085,0.13913870991395913,0.750103088465141,0.3898919873320473,0.0934460349786498,0.28093713363138745,0.1730121323524125,0.13164169375154533,0.4803185401680493,0.2654194566219787,0.604440686153995,0.5102271396533928,0.39693914049235607,0.600806718669828,0.32858742746664854,0.31963742412206214
0.09929247280064739,0.23821983759359652,0.20146376463646254,0.33632518660036653,0.23230660716620832,0.11154829179519639,0.1348045211715902,0.6229520789092952,0.5618388565304326,0.2487063489572964,-0.1055547237546431,0.26461863852043144,0.18891143033933325,0.4001022509976076,0.5622370872180268,0.5402337936997617,0.9276946949193836,0.681538429863272,0.5736896652506785,0.18550256220714978,0.5222491126026534
0.006832798678964454,0.08918706380874886,0.013245515965757024,0.2542885863612244,0.0624409970764671,0.019875962624647164,-0.011050049053482008,0.8054439532054779,0.08906640312492216,0.12750909147465417,0.3295431292276493,0.10564391643211277,0.035956033985277046,0.05614613979597569,-0.19710141679197646,0.5028706617162457,0.29664680953363315,-0.32549870326668745,0.09093396579671692,0.028988622168603033,0.03370199302943451
0.06355041822073253,0.2741440644984025,0.05485797199440619,0.26225272048079695,0.1080088062967558,0.5618712004313513,0.059339756208042355,0.8342603411794987,0.33506418789263487,0.18593345191823218,0.6938174339869869,0.10886973958052969,0.20807906851987934,0.09551545164862581,0.06582266021926901,0.4034612236006422,0.2334971816213027,-0.305184539290145,0.08470527799255476,0.21168128801564498,0.24216976261072912
0.08255944776119402,0.20413807842080722,0.154412834777276,0.08260078000405598,0.14511435900925015,-0.015358839198177411,0.06678434602769337,0.8165979351942598,0.4952510739899775,0.02372623034917357,0.6518082600625701,0.10432392237819166,0.13338488163416054,0.27474606045148176,0.2017042894659435,0.562024500057193,0.5104012562639725,-0.9641121027933272,0.19398150341028775,0.31329416118113457,0.25888713511573896
0.05137122803161679,0.07487835365640609,0.10686228770493053,0.46683758121881336,0.13893396143172815,0.014345456264043483,-0.022349127702751263,0.5810374683709439,0.6350763863878631,0.18600732538908846,0.06035062219854586,0.2604827566151681,0.3761873767740091,0.26275173661131157,0.31646320234270925,0.45306226357880525,0.44979319515087,0.9960598153268276,0.32919592771183437,0.19689653914617783,0.38823219339772064
